기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off,CDD,HDD,lag_24,lag_168,rolling_24h,체감온도,불쾌지수,태양광추정
2023-01-14,7,3488,2023-01-14 7:00,7.9,,1.3,99,,10,20.02564103,12.66666667,7,5,1,1,0,1,0,10.1,3992,3744,4818.958333,7.9084,45.60169,0
2023-01-14,8,3785,2023-01-14 8:00,7.6,,1,100,0,10,19.05128205,11.74358974,8,5,1,1,0,1,0,10.4,4650,4053,4797.958333,7.6,44.99,0
2023-01-14,9,4212,2023-01-14 9:00,7.7,0.1,1.3,100,0.04,10,19.41025641,12.17948718,9,5,1,1,0,1,0,10.3,5376,4534,4761.916667,7.7,45.17,0.0072
2023-01-14,10,4676,2023-01-14 10:00,7.9,,2,100,0.09,10,19.30769231,12.43589744,10,5,1,1,0,1,0,10.1,5935,5072,4713.416667,7.9,45.53,0.0162
2023-01-14,11,4986,2023-01-14 11:00,7.9,,2.2,98,0.1,10,19.20512821,12.48717949,11,5,1,1,0,1,0,10.1,6178,5420,4660.958333,7.9168,45.67338,0.018
2023-01-14,12,5062,2023-01-14 12:00,8,0.9,2.2,99,0.2,10,14.97435897,9,12,5,1,1,0,1,0,10,6180,5497,4611.291667,8.008,45.7807,0.036
2023-01-14,13,5060,2023-01-14 13:00,8,,2.6,95,0.39,10,12.5,7.315789474,13,5,1,1,0,1,0,10,6102,5430,4564.708333,8.04,46.0635,0.0702
2023-01-14,14,4968,2023-01-14 14:00,7.6,,4.1,97,0.33,10,10.60526316,5.810810811,14,5,1,1,0,1,0,10.4,6038,5300,4521.291667,7.6288,45.21398,0.0594
2023-01-14,15,4859,2023-01-14 15:00,7.3,0.5,4.3,91,0.47,9,8.974358974,4.473684211,15,5,1,1,0,1,0,10.7,5940,5182,4476.708333,7.3972,45.14867,0.0846
2023-01-14,16,4829,2023-01-14 16:00,6.7,,4.1,87,0.13,9,6.794871795,2.868421053,16,5,1,1,0,1,0,11.3,5818,5108,4431.666667,6.8716,44.45641,0.0234
2023-01-14,17,4804,2023-01-14 17:00,6.4,,4.2,85,0.08,9,6.384615385,3,17,5,1,1,0,1,0,11.6,5744,5089,4390.458333,6.616,44.1281,0.0144
2023-01-14,18,4906,2023-01-14 18:00,5.9,,3.6,84,0.01,9,5.615384615,2.605263158,18,5,1,1,0,1,0,12.1,5723,5197,4351.291667,6.1624,43.39384,0.0018
2023-01-14,19,4923,2023-01-14 19:00,5.4,,3.7,84,,10,6.179487179,3.552631579,19,5,1,1,0,1,0,12.6,5497,5229,4317.25,5.6944,42.57304,0
2023-01-14,20,4818,2023-01-14 20:00,5,,3.6,86,,9,6.282051282,3.263157895,20,5,1,1,0,1,0,13,5238,5112,4293.333333,5.28,41.7156,0
2023-01-14,21,4647,2023-01-14 21:00,4.7,0,3.7,84,,10,6.128205128,3.162162162,21,5,1,1,0,1,0,13.3,4955,4920,4275.833333,5.0392,41.42392,0
2023-01-14,22,4426,2023-01-14 22:00,4.3,,3.3,87,,10,5.128205128,2.605263158,22,5,1,1,0,1,0,13.7,4637,4668,4263,4.5964,40.44529,0
2023-01-14,23,4140,2023-01-14 23:00,4,,4.8,87,,10,4.815789474,2.447368421,23,5,1,1,0,1,0,14,4253,4362,4254.208333,4.312,39.9439,0
2023-01-14,24,3883,2023-01-15 0:00,3.8,0,3.6,85,,10,4.076923077,2.026315789,0,6,1,1,0,1,0,14.2,3956,4087,4249.5,4.172,39.8342,0
2023-01-15,1,3559,2023-01-15 1:00,3.7,,3.7,89,,10,4.461538462,2.184210526,1,6,1,1,0,1,0,14.3,3620,3758,4246.458333,3.9772,39.21597,0
2023-01-15,2,3318,2023-01-15 2:00,3.2,,2.9,97,,10,4.105263158,1.921052632,2,6,1,1,0,1,0,14.8,3330,3514,4243.916667,3.2816,37.42466,0
2023-01-15,3,3169,2023-01-15 3:00,3,0.7,3,97,,10,4.41025641,2.131578947,3,6,1,1,0,1,0,15,3166,3361,4243.416667,3.084,37.0706,0
2023-01-15,4,3094,2023-01-15 4:00,2.9,,1.9,98,,10,4.128205128,1.868421053,4,6,1,1,0,1,0,15.1,3063,3284,4243.541667,2.9568,36.77238,0
2023-01-15,5,3098,2023-01-15 5:00,2.8,,2.5,97,,10,4,2.026315789,5,6,1,1,0,1,0,15.2,3024,3290,4244.833333,2.8864,36.71654,0
2023-01-15,6,3226,2023-01-15 6:00,2.6,1.1,2.1,98,,10,4,1.894736842,6,6,1,1,0,1,0,15.4,3240,3423,4247.916667,2.6592,36.23832,0
2023-01-15,7,3434,2023-01-15 7:00,2.2,,2.5,98,,10,4.128205128,2.236842105,7,6,1,1,0,1,0,15.8,3488,3634,4247.333333,2.2624,35.52624,0
2023-01-15,8,3680,2023-01-15 8:00,1.4,,2.7,97,0,10,4,1.947368421,8,6,1,1,0,1,0,16.6,3785,3892,4245.083333,1.5032,34.23812,0
2023-01-15,9,4042,2023-01-15 9:00,0.8,0.9,3,98,0.03,10,4.974358974,2.447368421,9,6,1,1,0,1,0,17.2,4212,4249,4240.708333,0.8736,33.03396,0.0054
2023-01-15,10,4450,2023-01-15 10:00,0.3,,2.8,99,0.08,10,6.948717949,3.657894737,10,6,1,1,0,1,0,17.7,4676,4576,4233.625,0.3388,31.99693,0.0144
2023-01-15,11,4787,2023-01-15 11:00,0.1,,3.4,97,0.25,10,10.8974359,6.567567568,11,6,1,1,0,1,0,17.9,4986,4817,4224.208333,0.2188,31.93673,0.045
2023-01-15,12,4891,2023-01-15 12:00,0.1,0.5,2.4,96,0.34,10,13.5,9.263157895,12,6,1,1,0,1,0,17.9,5062,4846,4215.916667,0.2584,32.08564,0.0612
2023-01-15,13,4955,2023-01-15 13:00,-0.3,,2.9,97,0.14,10,20.22222222,15.67567568,13,6,1,1,0,1,0,18.3,5060,4827,4208.791667,-0.1764,31.22861,0.0252
2023-01-15,14,4991,2023-01-15 14:00,-0.6,,3,93,0.18,10,20.78947368,16.26315789,14,6,1,1,0,1,0,18.6,4968,4776,4204.416667,-0.3032,31.32088,0.0324
2023-01-15,15,4977,2023-01-15 15:00,-0.8,0,2.3,92,0.14,10,22.73684211,18.18918919,15,6,1,1,0,1,0,18.8,4859,4717,4205.375,-0.4544,31.13256,0.0252
2023-01-15,16,4966,2023-01-15 16:00,-1.1,,3.1,92,0.08,10,23.42105263,18.31578947,16,6,1,1,0,1,0,19.1,4829,4705,4210.291667,-0.7448,30.61632,0.0144
2023-01-15,17,5000,2023-01-15 17:00,-1.3,,3.2,92,0.07,10,25.61538462,20.10526316,17,6,1,1,0,1,0,19.3,4804,4797,4216,-0.9384,30.27216,0.0126
2023-01-15,18,5128,2023-01-15 18:00,-1.5,0,3.2,93,0.01,10,26.56410256,19.65789474,18,6,1,1,0,1,0,19.5,4906,4976,4224.166667,-1.178,29.76325,0.0018
2023-01-15,19,5201,2023-01-15 19:00,-1.9,,3.3,89,,10,27.26315789,20.65789474,19,6,1,1,0,1,0,19.9,4923,5049,4233.416667,-1.3764,29.74581,0
2023-01-15,20,5112,2023-01-15 20:00,-2,,2.5,87,,10,24.39473684,18.02631579,20,6,1,1,0,1,0,20,4818,4959,4245,-1.376,29.9161,0
2023-01-15,21,4947,2023-01-15 21:00,-2.4,0,3.4,86,,10,24.28205128,18.55263158,21,6,1,1,0,1,0,20.4,4647,4791,4257.25,-1.7056,29.42124,0
2023-01-15,22,4687,2023-01-15 22:00,-2.9,,3.9,85,,10,22.15789474,16.52631579,22,6,1,1,0,1,0,20.9,4426,4547,4269.75,-2.126,28.76915,0
2023-01-15,23,4383,2023-01-15 23:00,-3.3,,2.5,88,,9,22.1025641,16.23684211,23,6,1,1,0,1,0,21.3,4140,4231,4280.625,-2.6616,27.56084,0
2023-01-15,24,4084,2023-01-16 0:00,-3.5,0,2.7,91,,10,23.07894737,15.71052632,0,0,1,0,0,0,0,21.5,3883,3935,4290.75,-3.014,26.67095,0
2023-01-16,1,3729,2023-01-16 1:00,-3.6,,2.8,90,,10,24.20512821,16.92105263,1,0,1,0,0,0,0,21.6,3559,3588,4299.125,-3.056,26.6854,0
2023-01-16,2,3495,2023-01-16 2:00,-3.8,,2.7,87,,10,23.48717949,15.94736842,2,0,1,0,0,0,0,21.8,3318,3358,4306.208333,-3.0824,26.90776,0
2023-01-16,3,3371,2023-01-16 3:00,-4.1,0,2.8,85,,10,23.58974359,16.10526316,3,0,1,0,0,0,0,22.1,3169,3219,4313.583333,-3.254,26.78735,0
2023-01-16,4,3328,2023-01-16 4:00,-4.3,,2.4,85,,8,21.38461538,13.81578947,4,0,1,0,0,0,0,22.3,3094,3165,4322,-3.442,26.45705,0
2023-01-16,5,3402,2023-01-16 5:00,-4.7,,2.8,84,,10,20.76315789,13.71052632,5,0,1,0,0,0,0,22.7,3098,3224,4331.75,-3.7592,25.99288,0
2023-01-16,6,3702,2023-01-16 6:00,-5,0,2.7,83,,10,19.58974359,12.31578947,6,0,1,0,0,0,0,23,3226,3517,4344.416667,-3.98,25.6998,0
2023-01-16,7,4312,2023-01-16 7:00,-5.4,,4.2,78,,10,20.69230769,13,7,0,1,0,0,0,0,23.4,3434,4095,4364.25,-4.0448,26.06392,0
2023-01-16,8,5136,2023-01-16 8:00,-6.2,,3.5,71,0.01,8,21.43589744,12.65789474,8,0,1,0,0,0,0,24.2,3680,4856,4400.833333,-4.3208,26.27712,0.0018
2023-01-16,9,6119,2023-01-16 9:00,-6.7,0,3.3,64,0.32,0,23.74358974,13.73684211,9,0,1,0,0,0,0,24.7,4042,5750,4461.5,-4.2952,27.03428,0.0576
2023-01-16,10,6884,2023-01-16 10:00,-6,,3.5,60,0.99,0,24.28205128,11.15789474,10,0,1,0,0,0,0,24,4450,6408,4548.041667,-3.44,28.882,0.1782
2023-01-16,11,7152,2023-01-16 11:00,-4.9,,3.1,57,1.59,0,26.71794872,12.19444444,11,0,1,0,0,0,0,22.9,4787,6599,4649.458333,-2.3372,31.02163,0.2862
2023-01-16,12,7080,2023-01-16 12:00,-4,,3.2,53,2,0,25.67567568,13.32432432,12,0,1,0,0,0,0,22,4891,6530,4748,-1.368,33.0165,0.36
2023-01-16,13,6905,2023-01-16 13:00,-2.5,,2.8,53,2.16,0,25.5,12.86111111,13,0,1,0,0,0,0,20.5,4955,6378,4839.208333,-0.15,35.01855,0.3888
2023-01-16,14,6819,2023-01-16 14:00,-1.6,,2.1,49,2.1,0,24.24324324,12.16216216,14,0,1,0,0,0,0,19.6,4991,6301,4920.458333,0.7664,36.88274,0.378
2023-01-16,15,6709,2023-01-16 15:00,-1.7,,3.1,48,1.79,0,24.45714286,12.69444444,15,0,1,0,0,0,0,19.7,4977,6199,4996.625,0.7336,36.91996,0.3222
2023-01-16,16,6608,2023-01-16 16:00,-1.8,,3,46,1.31,0,23.19444444,11.41666667,16,0,1,0,0,0,0,19.8,4966,6125,5068.791667,0.7488,37.12688,0.2358
2023-01-16,17,6572,2023-01-16 17:00,-2.4,,2.9,45,0.61,0,24.22857143,12.08333333,17,0,1,0,0,0,0,20.4,5000,6159,5137.208333,0.328,36.5413,0.1098
2023-01-16,18,6628,2023-01-16 18:00,-3.8,,2.5,52,0.07,0,22.71052632,11.94736842,18,0,1,0,0,0,0,21.8,5128,6242,5202.708333,-1.1504,33.47096,0.0126
2023-01-16,19,6397,2023-01-16 19:00,-4.4,,1.9,55,,0,22.55263158,12.02631579,19,0,1,0,0,0,0,22.4,5201,6053,5265.208333,-1.808,32.0957,0
2023-01-16,20,6064,2023-01-16 20:00,-4.9,,1.8,57,,0,21.34210526,11.15789474,20,0,1,0,0,0,0,22.9,5112,5744,5315.041667,-2.3372,31.02163,0
2023-01-16,21,5710,2023-01-16 21:00,-5.4,,1.5,60,,0,20.97368421,11.44736842,21,0,1,0,0,0,0,23.4,4947,5411,5354.708333,-2.936,29.7244,0
2023-01-16,22,5304,2023-01-16 22:00,-5.6,,2.4,60,,0,19.76315789,11.05263158,22,0,1,0,0,0,0,23.6,4687,5036,5386.5,-3.104,29.4436,0
2023-01-16,23,4822,2023-01-16 23:00,-5.4,,2.5,54,,0,21.44736842,12.47368421,23,0,1,0,0,0,0,23.4,4383,4565,5412.208333,-2.5664,30.94456,0
2023-01-16,24,4421,2023-01-17 0:00,-5.9,,1.5,60,,2,20.05405405,12.13157895,0,1,1,0,0,0,0,23.9,4084,4183,5430.5,-3.356,29.0224,0
2023-01-17,1,4036,2023-01-17 1:00,-6.4,,1.6,66,,4,21.05263158,12.89473684,1,1,1,0,0,0,0,24.4,3729,3816,5444.541667,-4.1696,27.04084,0
2023-01-17,2,3720,2023-01-17 2:00,-6.5,,1.7,67,,7,21.23684211,12.89473684,2,1,1,0,0,0,0,24.5,3495,3520,5457.333333,-4.322,26.68025,0
2023-01-17,3,3578,2023-01-17 3:00,-6.8,,1.2,68,,7,21.94736842,13.97368421,3,1,1,0,0,0,0,24.8,3371,3375,5466.708333,-4.6496,26.02104,0
2023-01-17,4,3515,2023-01-17 4:00,-6.6,,2.4,64,,10,20.34210526,13.10526316,4,1,1,0,0,0,0,24.6,3328,3318,5475.333333,-4.2096,27.17864,0
2023-01-17,5,3568,2023-01-17 5:00,-6.6,,1.9,63,,10,21.92105263,13.52631579,5,1,1,0,0,0,0,24.6,3402,3379,5483.125,-4.1432,27.39388,0
2023-01-17,6,3859,2023-01-17 6:00,-6.7,,1.5,58,,10,21.02631579,12.5,6,1,1,0,0,0,0,24.7,3702,3677,5490.041667,-3.8944,28.33166,0
2023-01-17,7,4432,2023-01-17 7:00,-6.8,,2.1,64,,10,24.05263158,14,7,1,1,0,0,0,0,24.8,4312,4251,5496.583333,-4.3808,26.88992,0
2023-01-17,8,5221,2023-01-17 8:00,-6.8,,3,71,0,9,25.31578947,14.71052632,8,1,1,0,0,0,0,24.8,5136,5026,5501.583333,-4.8512,25.36938,0
2023-01-17,9,6171,2023-01-17 9:00,-6.4,,2.5,71,0.12,9,26.31578947,15.57894737,9,1,1,0,0,0,0,24.4,6119,5931,5505.125,-4.4976,25.97454,0.0216
2023-01-17,10,6942,2023-01-17 10:00,-5,,2.8,59,0.4,10,29.13157895,15.7027027,10,1,1,0,0,0,0,23,6884,6575,5507.291667,-2.54,30.4854,0.072
2023-01-17,11,7221,2023-01-17 11:00,-3.8,,2.1,52,0.56,10,30.94594595,15.97297297,11,1,1,0,0,0,0,21.8,7152,6774,5509.708333,-1.1504,33.47096,0.1008
2023-01-17,12,7203,2023-01-17 12:00,-3.1,,1.8,49,0.69,10,33.86486486,16.40540541,12,1,1,0,0,0,0,21.1,7080,6647,5512.583333,-0.4276,34.94009,0.1242
2023-01-17,13,7051,2023-01-17 13:00,-1.7,,1.1,48,1.03,10,38.80555556,18.36111111,13,1,1,0,0,0,0,19.7,6905,6434,5517.708333,0.7336,36.91996,0.1854
2023-01-17,14,6929,2023-01-17 14:00,-0.5,,1.8,48,1.26,10,43.25,19.44444444,14,1,1,0,0,0,0,18.5,6819,6304,5523.791667,1.684,38.4622,0.2268
2023-01-17,15,6854,2023-01-17 15:00,-1.1,0,2.8,57,0.59,9,46.57142857,22.57142857,15,1,1,0,0,0,0,19.1,6709,6177,5528.375,0.8092,36.24397,0.1062
2023-01-17,16,6763,2023-01-17 16:00,-1.2,,1.5,59,0.31,9,46.08333333,21.02777778,16,1,1,0,0,0,0,19.2,6608,6073,5534.416667,0.6368,35.78298,0.0558
2023-01-17,17,6673,2023-01-17 17:00,-1.1,,0.7,59,0.28,9,45.05405405,21.2972973,17,1,1,0,0,0,0,19.1,6572,6046,5540.875,0.7204,35.92239,0.0504
2023-01-17,18,6660,2023-01-17 18:00,-1.3,0,1.5,62,0.03,9,43.21621622,21.05405405,18,1,1,0,0,0,0,19.3,6628,6127,5545.083333,0.4176,35.15526,0.0054
2023-01-17,19,6348,2023-01-17 19:00,-1.3,,0.5,63,,10,41,21.20512821,19,1,1,0,0,0,0,19.3,6397,5936,5546.416667,0.3724,34.99249,0
2023-01-17,20,6009,2023-01-17 20:00,-1.3,,2.2,70,,8,39.43589744,20.43589744,20,1,1,0,0,0,0,19.3,6064,5647,5544.375,0.056,33.8531,0
2023-01-17,21,5638,2023-01-17 21:00,-1.5,0,2,75,,8,40.07692308,21.43589744,21,1,1,0,0,0,0,19.5,5710,5317,5542.083333,-0.35,32.72875,0
2023-01-17,22,5243,2023-01-17 22:00,-2.1,,1.9,78,,7,39.17948718,21.56410256,22,1,1,0,0,0,0,20.1,5304,4961,5539.083333,-1.0352,31.28518,0
2023-01-17,23,4756,2023-01-17 23:00,-2.4,,1.1,78,,7,41.07692308,23.46153846,23,1,1,0,0,0,0,20.4,4822,4514,5536.541667,-1.3088,30.81052,0
2023-01-17,24,4375,2023-01-18 0:00,-2.5,0,2,81,,8,40.25641026,23.1025641,0,2,1,0,0,0,0,20.5,4421,4158,5533.791667,-1.55,30.12835,0
2023-01-18,1,3991,2023-01-18 1:00,-2.7,,0.3,81,,8,41.92307692,25.58974359,1,2,1,0,0,0,0,20.7,4036,3812,5531.875,-1.7348,29.80597,0
2023-01-18,2,3670,2023-01-18 2:00,-2.7,,1.1,84,,8,42.02564103,25.82051282,2,2,1,0,0,0,0,20.7,3720,3500,5530,-1.8872,29.27608,0
2023-01-18,3,3505,2023-01-18 3:00,-2.4,0,1.5,81,,6,43.8974359,27.15384615,3,2,1,0,0,0,0,20.4,3578,3352,5527.916667,-1.4576,30.28954,0
2023-01-18,4,3445,2023-01-18 4:00,-2.9,,0.7,85,,7,43.30769231,27.43589744,4,2,1,0,0,0,0,20.9,3515,3294,5524.875,-2.126,28.76915,0
2023-01-18,5,3505,2023-01-18 5:00,-3.6,,1.2,87,,3,45.12820513,29,5,2,1,0,0,0,0,21.6,3568,3360,5521.958333,-2.8928,27.24202,0
2023-01-18,6,3796,2023-01-18 6:00,-3.9,,1.2,88,,3,44.28205128,28.17948718,6,2,1,0,0,0,0,21.9,3859,3650,5519.333333,-3.2328,26.55212,0
2023-01-18,7,4364,2023-01-18 7:00,-4,,1.1,89,,1,46.71794872,31.30769231,7,2,1,0,0,0,0,22,4432,4217,5516.708333,-3.384,26.1945,0
2023-01-18,8,5136,2023-01-18 8:00,-4.5,,2,90,0,0,49.05128205,31.02564103,8,2,1,0,0,0,0,22.5,5221,4966,5513.875,-3.92,25.1545,0
2023-01-18,9,6035,2023-01-18 9:00,-4.3,,1.1,89,0.33,0,52.46153846,33.12820513,9,2,1,0,0,0,0,22.3,6171,5827,5510.333333,-3.6708,25.68717,0.0594
2023-01-18,10,6719,2023-01-18 10:00,-2.6,,2.5,73,0.96,0,56.35897436,32.17948718,10,2,1,0,0,0,0,20.6,6942,6461,5504.666667,-1.2392,31.37228,0.1728
2023-01-18,11,6954,2023-01-18 11:00,-0.8,,2.8,54,1.54,0,68.82051282,31.07692308,11,2,1,0,0,0,0,18.8,7221,6634,5495.375,1.1872,37.12972,0.2772
2023-01-18,12,6873,2023-01-18 12:00,0.1,,2.8,48,1.96,0,86,28.15789474,12,2,1,0,0,0,0,17.9,7203,6510,5484.25,2.1592,39.23332,0.3528
2023-01-18,13,6697,2023-01-18 13:00,0.5,,3.4,44,2.12,0,91.27027027,28.05405405,13,2,1,0,0,0,0,17.5,7051,6303,5470.5,2.628,40.3272,0.3816
2023-01-18,14,6602,2023-01-18 14:00,0.9,,3.9,35,2.06,0,79.24324324,23.81081081,14,2,1,0,0,0,0,17.1,6929,6187,5455.75,3.266,42.09435,0.3708
2023-01-18,15,6506,2023-01-18 15:00,2.2,,3.3,36,1.76,0,62.32432432,19.24324324,15,2,1,0,0,0,0,15.8,6854,6061,5442.125,4.1968,43.46968,0.3168
2023-01-18,16,6398,2023-01-18 16:00,1.5,,4,33,1.3,0,54.32432432,17.61111111,16,2,1,0,0,0,0,16.5,6763,5967,5427.625,3.778,43.05835,0.234
2023-01-18,17,6377,2023-01-18 17:00,0.9,,2.9,29,0.59,0,55,16.48648649,17,2,1,0,0,0,0,17.1,6673,5953,5412.416667,3.4844,42.94029,0.1062
2023-01-18,18,6443,2023-01-18 18:00,-0.5,,2.3,29,0.09,0,46.23684211,13.57894737,18,2,1,0,0,0,0,18.5,6660,6040,5400.083333,2.482,41.40435,0.0162
2023-01-18,19,6245,2023-01-18 19:00,-1.3,,2.2,42,,0,38.92307692,12.43589744,19,2,1,0,0,0,0,19.3,6348,5854,5391.041667,1.3216,38.41066,0
2023-01-18,20,5953,2023-01-18 20:00,-1.6,,2.8,48,,0,45.84615385,16.69230769,20,2,1,0,0,0,0,19.6,6009,5585,5386.75,0.8128,37.04848,0
2023-01-18,21,5606,2023-01-18 21:00,-2.3,,1.4,54,,0,53.64102564,21.28205128,21,2,1,0,0,0,0,20.3,5638,5270,5384.416667,-0.0368,35.11282,0
2023-01-18,22,5221,2023-01-18 22:00,-3.2,,1.6,58,,0,54.1025641,22.12820513,22,2,1,0,0,0,0,21.2,5243,4916,5383.083333,-0.9824,33.17636,0
2023-01-18,23,4755,2023-01-18 23:00,-3.6,,1.4,56,,0,53.58974359,23.07692308,23,2,1,0,0,0,0,21.6,4756,4489,5382.166667,-1.2064,32.99376,0
2023-01-18,24,4369,2023-01-19 0:00,-3.9,,0.5,59,,0,52.69230769,21.35897436,0,3,1,0,0,0,0,21.9,4375,4125,5382.125,-1.6204,32.01891,0
2023-01-19,1,3994,2023-01-19 1:00,-4.3,,0.7,64,,0,54.35897436,22.38461538,1,3,1,0,0,0,0,22.3,3991,3764,5381.875,-2.2408,30.49892,0
2023-01-19,2,3673,2023-01-19 2:00,-4.5,,1.1,62,,0,52.38461538,22.61538462,2,3,1,0,0,0,0,22.5,3670,3457,5382,-2.296,30.5991,0
2023-01-19,3,3521,2023-01-19 3:00,-5.1,,1.1,63,,2,52.15384615,23.61538462,3,3,1,0,0,0,0,23.1,3505,3310,5382.125,-2.8652,29.54443,0
2023-01-19,4,3457,2023-01-19 4:00,-5.3,,2.6,66,,0,49.94871795,22.92307692,4,3,1,0,0,0,0,23.3,3445,3255,5382.791667,-3.2192,28.65058,0
2023-01-19,5,3515,2023-01-19 5:00,-5.7,,2.1,71,,0,50.46153846,23.30769231,5,3,1,0,0,0,0,23.7,3505,3320,5383.291667,-3.8788,27.03357,0
2023-01-19,6,3808,2023-01-19 6:00,-5.9,,2.4,74,,0,48.69230769,22.61538462,6,3,1,0,0,0,0,23.9,3796,3611,5383.708333,-4.2464,26.10606,0
2023-01-19,7,4375,2023-01-19 7:00,-5.7,,2.4,75,,1,49.76923077,23.51282051,7,3,1,0,0,0,0,23.7,4364,4172,5384.208333,-4.13,26.20825,0
2023-01-19,8,5131,2023-01-19 8:00,-5.3,,2.8,76,0,7,48.53846154,22.71794872,8,3,1,0,0,0,0,23.3,5136,4896,5384.666667,-3.8312,26.62688,0
2023-01-19,9,6017,2023-01-19 9:00,-3.8,,2.8,73,0.36,9,52.10526316,24.61538462,9,3,1,0,0,0,0,21.8,6035,5712,5384.458333,-2.3096,29.53304,0.0648
2023-01-19,10,6703,2023-01-19 10:00,-2.4,,2.6,66,0.56,9,55.15384615,25.17948718,10,3,1,0,0,0,0,20.4,6719,6294,5383.708333,-0.7136,32.89444,0.1008
2023-01-19,11,6994,2023-01-19 11:00,-1.3,,2.6,62,0.61,9,61.92307692,29.07692308,11,3,1,0,0,0,0,19.3,6954,6430,5383.041667,0.4176,35.15526,0.1098
2023-01-19,12,6924,2023-01-19 12:00,0.2,,2.3,56,1.1,9,64.79487179,28.8974359,12,3,1,0,0,0,0,17.8,6873,6294,5384.708333,1.9248,38.17848,0.198
2023-01-19,13,6692,2023-01-19 13:00,2.3,,0.9,53,1.49,8,66.72972973,29.43243243,13,3,1,0,0,0,0,15.7,6697,6082,5386.833333,3.7476,41.42511,0.2682
2023-01-19,14,6558,2023-01-19 14:00,3.9,,3.4,54,1.64,8,64.94594595,26.64864865,14,3,1,0,0,0,0,14.1,6602,5909,5386.625,5.0224,43.44934,0.2952
2023-01-19,15,6452,2023-01-19 15:00,4,,1.7,54,1.02,8,66.69444444,24.97222222,15,3,1,0,0,0,0,14,6506,5813,5384.791667,5.104,43.5838,0.1836
2023-01-19,16,6361,2023-01-19 16:00,4.2,,2.7,53,0.57,7,73,26.40540541,16,3,1,0,0,0,0,13.8,6398,5709,5382.541667,5.2904,43.96104,0.1026
2023-01-19,17,6309,2023-01-19 17:00,3.8,,2.8,49,0.26,8,82.32432432,29.27027027,17,3,1,0,0,0,0,14.2,6377,5678,5381,5.0648,43.87628,0.0468
2023-01-19,18,6311,2023-01-19 18:00,3.6,,3,59,0.02,6,79.92307692,29.1025641,18,3,1,0,0,0,0,14.4,6443,5762,5378.166667,4.6496,42.47466,0.0036
2023-01-19,19,6045,2023-01-19 19:00,3.4,,2.8,65,,9,75.23076923,27.60526316,19,3,1,0,0,0,0,14.6,6245,5644,5372.666667,4.324,41.4984,0
2023-01-19,20,5752,2023-01-19 20:00,2.9,,3.1,73,,4,76.23076923,25.69230769,20,3,1,0,0,0,0,15.1,5953,5402,5364.333333,3.6668,39.80213,0
2023-01-19,21,5436,2023-01-19 21:00,2.6,0.1,1.4,80,,7,78.1025641,25.53846154,21,3,1,0,0,0,0,15.4,5606,5118,5355.958333,3.192,38.4732,0
2023-01-19,22,5074,2023-01-19 22:00,2.8,,4.9,79,,5,72.23076923,22.76923077,22,3,1,0,0,0,0,15.2,5221,4797,5348.875,3.4048,38.91578,0
2023-01-19,23,4629,2023-01-19 23:00,2.8,,1.3,79,,9,70.94871795,21.61538462,23,3,1,0,0,0,0,15.2,4755,4378,5342.75,3.4048,38.91578,0
2023-01-19,24,4278,2023-01-20 0:00,1.5,0.9,2.4,95,,9,67.41025641,21.97435897,0,4,1,0,0,0,0,16.5,4369,4038,5337.5,1.67,34.68525,0
2023-01-20,1,3920,2023-01-20 1:00,1.4,,1.8,95,,7,51.69230769,22.46153846,1,4,1,0,0,0,0,16.6,3994,3695,5333.708333,1.572,34.5102,0
2023-01-20,2,3584,2023-01-20 2:00,1.7,,3,92,,3,64.84615385,25.02564103,2,4,1,0,0,0,0,16.3,3673,3378,5330.625,1.9656,35.43456,0
2023-01-20,3,3424,2023-01-20 3:00,1.8,,3.9,83,,0,120.4615385,41.56410256,3,4,1,0,0,0,0,16.2,3521,3233,5326.916667,2.3576,36.79536,0
2023-01-20,4,3362,2023-01-20 4:00,1.3,,3.2,74,,0,148.6666667,46.97435897,4,4,1,0,0,0,0,16.7,3457,3176,5322.875,2.2048,37.21278,0
2023-01-20,5,3404,2023-01-20 5:00,1.1,,4.7,69,,0,164.1794872,42.30769231,5,4,1,0,0,0,0,16.9,3515,3218,5318.916667,2.2036,37.59931,0
2023-01-20,6,3693,2023-01-20 6:00,-0.2,,4.3,72,,1,170.4102564,42.35897436,6,4,1,0,0,0,0,18.2,3808,3478,5314.291667,0.9424,35.20264,0
2023-01-20,7,4251,2023-01-20 7:00,-1.4,,4.8,64,,0,159,40.71794872,7,4,1,0,0,0,0,19.4,4375,3992,5309.5,0.2416,34.68536,0
2023-01-20,8,5000,2023-01-20 8:00,-2.4,,5.8,60,0,1,133.3846154,28.35897436,8,4,1,0,0,0,0,20.4,5131,4650,5304.333333,-0.416,33.9364,0
2023-01-20,9,5897,2023-01-20 9:00,-3.7,,4.5,49,0.26,1,97.87179487,18.02564103,9,4,1,0,0,0,0,21.7,6017,5376,5298.875,-0.9052,34.16303,0.0468
2023-01-20,10,6601,2023-01-20 10:00,-4,,6.5,41,1.01,0,57,9.487179487,10,4,1,0,0,0,0,22,6703,5935,5293.875,-0.696,35.2905,0.1818
