기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off
2023-01-10,15,6177,2023-01-10 15:00,8.8,,1.9,41,1.57,0,65.78378378,33.67567568,15,1,1,0,0,0
2023-01-10,16,6073,2023-01-10 16:00,8.5,,2.3,40,1.07,0,67.45945946,35.02702703,16,1,1,0,0,0
2023-01-10,17,6046,2023-01-10 17:00,6.8,,2.1,44,0.41,1,72.08108108,38.75675676,17,1,1,0,0,0
2023-01-10,18,6127,2023-01-10 18:00,4.9,,1.6,51,0.01,1,73.30769231,40.1025641,18,1,1,0,0,0
2023-01-10,19,5936,2023-01-10 19:00,4.2,,1,52,,9,74.31578947,41.26315789,19,1,1,0,0,0
2023-01-10,20,5647,2023-01-10 20:00,3.5,,1.8,55,,10,74.31578947,42.25641026,20,1,1,0,0,0
2023-01-10,21,5317,2023-01-10 21:00,2.9,,0.4,57,,7,76.61538462,44.48717949,21,1,1,0,0,0
2023-01-10,22,4961,2023-01-10 22:00,2.2,,0.4,62,,6,75.28205128,43.92307692,22,1,1,0,0,0
2023-01-10,23,4514,2023-01-10 23:00,1.9,,0.4,63,,6,75.38461538,44.92105263,23,1,1,0,0,0
2023-01-10,24,4158,2023-01-11 0:00,1.2,,1.8,66,,3,71.51282051,43.74358974,0,2,1,0,0,0
2023-01-11,1,3812,2023-01-11 1:00,0.4,,2,70,,0,71.46153846,44.38461538,1,2,1,0,0,0
2023-01-11,2,3500,2023-01-11 2:00,-0.3,,1.6,68,,0,68.25641026,41.73684211,2,2,1,0,0,0
2023-01-11,3,3352,2023-01-11 3:00,-0.6,,0.8,73,,0,68.02564103,42.38461538,3,2,1,0,0,0
2023-01-11,4,3294,2023-01-11 4:00,-0.8,,0.5,78,,0,66,41.35897436,4,2,1,0,0,0
2023-01-11,5,3360,2023-01-11 5:00,-1,,1.4,78,,0,65.79487179,42.56410256,5,2,1,0,0,0
2023-01-11,6,3650,2023-01-11 6:00,-1.1,,0.8,80,,0,65.05128205,41.97435897,6,2,1,0,0,0
2023-01-11,7,4217,2023-01-11 7:00,-1.5,,1.4,83,,0,68,44.02564103,7,2,1,0,0,0
2023-01-11,8,4966,2023-01-11 8:00,-1.9,,2.1,84,0,0,67.97368421,44.10526316,8,2,1,0,0,0
2023-01-11,9,5827,2023-01-11 9:00,-1.5,,2,83,0.26,0,71.17948718,46.51282051,9,2,1,0,0,0
2023-01-11,10,6461,2023-01-11 10:00,0.8,,1.3,78,0.8,0,76.46153846,50.12820513,10,2,1,0,0,0
2023-01-11,11,6634,2023-01-11 11:00,3.6,,1.9,65,1.35,0,87.60526316,58.60526316,11,2,1,0,0,0
2023-01-11,12,6510,2023-01-11 12:00,5.3,,1.1,56,1.69,0,88.97297297,59.21621622,12,2,1,0,0,0
2023-01-11,13,6303,2023-01-11 13:00,7,,1.8,47,1.88,0,89.71052632,57.65789474,13,2,1,0,0,0
2023-01-11,14,6187,2023-01-11 14:00,8.8,,2.4,35,1.84,0,81.81081081,50.86486486,14,2,1,0,0,0
2023-01-11,15,6061,2023-01-11 15:00,8.3,,2.5,33,1.53,0,79.48648649,48.10810811,15,2,1,0,0,0
2023-01-11,16,5967,2023-01-11 16:00,8.6,,1.6,35,1.03,0,74.51351351,44.56756757,16,2,1,0,0,0
2023-01-11,17,5953,2023-01-11 17:00,7.2,,1.8,41,0.45,0,76.56756757,47.48648649,17,2,1,0,0,0
2023-01-11,18,6040,2023-01-11 18:00,5.4,,1.7,48,0.03,4,79.47368421,51.36842105,18,2,1,0,0,0
2023-01-11,19,5854,2023-01-11 19:00,4.5,,0.6,51,,8,80.43589744,53.15384615,19,2,1,0,0,0
2023-01-11,20,5585,2023-01-11 20:00,3.6,,1.6,56,,5,76.07692308,49.46153846,20,2,1,0,0,0
2023-01-11,21,5270,2023-01-11 21:00,3.2,,0.9,56,,7,78.02564103,52.05128205,21,2,1,0,0,0
2023-01-11,22,4916,2023-01-11 22:00,3,,1.3,63,,5,76.38461538,51.35897436,22,2,1,0,0,0
2023-01-11,23,4489,2023-01-11 23:00,2.3,,1.9,64,,7,78.02564103,53,23,2,1,0,0,0
2023-01-11,24,4125,2023-01-12 0:00,1.5,,2.1,66,,0,72.23076923,49.30769231,0,3,1,0,0,0
2023-01-12,1,3764,2023-01-12 1:00,1.1,,1.6,61,,5,68.53846154,47.05128205,1,3,1,0,0,0
2023-01-12,2,3457,2023-01-12 2:00,0.7,,1.8,61,,8,65.64102564,45.51282051,2,3,1,0,0,0
2023-01-12,3,3310,2023-01-12 3:00,0.5,,2.1,64,,3,65.17948718,45.1025641,3,3,1,0,0,0
2023-01-12,4,3255,2023-01-12 4:00,-0.1,,2.1,68,,2,63.17948718,44.56410256,4,3,1,0,0,0
2023-01-12,5,3320,2023-01-12 5:00,-0.3,,2,68,,0,65.12820513,46.41025641,5,3,1,0,0,0
2023-01-12,6,3611,2023-01-12 6:00,-0.3,,1.9,69,,0,63.94871795,46.28205128,6,3,1,0,0,0
2023-01-12,7,4172,2023-01-12 7:00,-0.5,,2.1,70,,0,65.28205128,47.64102564,7,3,1,0,0,0
2023-01-12,8,4896,2023-01-12 8:00,-0.3,,2.9,70,0,0,64.43589744,46.71794872,8,3,1,0,0,0
2023-01-12,9,5712,2023-01-12 9:00,1.4,,2.6,61,0.26,0,68.84615385,49.74358974,9,3,1,0,0,0
2023-01-12,10,6294,2023-01-12 10:00,3.8,,2.5,53,0.77,0,72.35897436,51.07692308,10,3,1,0,0,0
2023-01-12,11,6430,2023-01-12 11:00,6.2,,2.4,44,1.35,0,77.86842105,55.76315789,11,3,1,0,0,0
2023-01-12,12,6294,2023-01-12 12:00,8.1,,2.3,38,1.71,0,78.57894737,55.63157895,12,3,1,0,0,0
2023-01-12,13,6082,2023-01-12 13:00,9.8,,1.7,34,1.86,0,84.94285714,57.4,13,3,1,0,0,0
2023-01-12,14,5909,2023-01-12 14:00,11.3,,1.7,29,1.8,0,78.24324324,50.81081081,14,3,1,0,0,0
2023-01-12,15,5813,2023-01-12 15:00,11.9,,2.4,27,1.53,0,76.54054054,49.08108108,15,3,1,0,0,0
2023-01-12,16,5709,2023-01-12 16:00,12.5,,1.9,28,1.07,0,67.35135135,40.59459459,16,3,1,0,0,0
2023-01-12,17,5678,2023-01-12 17:00,11.6,,1.2,33,0.48,0,64.76315789,38.44736842,17,3,1,0,0,0
2023-01-12,18,5762,2023-01-12 18:00,9.3,,1.9,34,0.05,0,61.97435897,37.17948718,18,3,1,0,0,0
2023-01-12,19,5644,2023-01-12 19:00,8.1,,2.5,38,,0,65.76923077,40.79487179,19,3,1,0,0,0
2023-01-12,20,5402,2023-01-12 20:00,7.5,,1.8,38,,1,65.94871795,42.87179487,20,3,1,0,0,0
2023-01-12,21,5118,2023-01-12 21:00,7.4,,3.1,35,,1,63.43589744,43.84615385,21,3,1,0,0,0
2023-01-12,22,4797,2023-01-12 22:00,7.9,,2.5,35,,9,51.51282051,35.1025641,22,3,1,0,0,0
2023-01-12,23,4378,2023-01-12 23:00,8.5,,2.7,36,,7,47.1025641,31.18421053,23,3,1,0,0,0
2023-01-12,24,4038,2023-01-13 0:00,8.5,0,3.1,45,,10,42.25641026,27.43589744,0,4,1,0,0,0
2023-01-13,1,3695,2023-01-13 1:00,7.3,,3,61,,10,42.38461538,27.76923077,1,4,1,0,0,0
2023-01-13,2,3378,2023-01-13 2:00,5.7,,3.4,86,,10,42.66666667,26.92307692,2,4,1,0,0,0
2023-01-13,3,3233,2023-01-13 3:00,5.1,10.8,5.2,97,,10,37.21052632,23.30769231,3,4,1,0,0,0
2023-01-13,4,3176,2023-01-13 4:00,5.6,,3.9,97,,10,27.59459459,18.64102564,4,4,1,0,0,0
2023-01-13,5,3218,2023-01-13 5:00,6.2,,3.9,99,,10,25.86842105,18.05128205,5,4,1,0,0,0
2023-01-13,6,3478,2023-01-13 6:00,6.8,6.5,4.6,100,,10,22.21052632,15.15384615,6,4,1,0,0,0
2023-01-13,7,3992,2023-01-13 7:00,7.6,,4.4,100,,10,20.18918919,12.44736842,7,4,1,0,0,0
2023-01-13,8,4650,2023-01-13 8:00,8,,4.8,100,0,10,16.02564103,8.052631579,8,4,1,0,0,0
2023-01-13,9,5376,2023-01-13 9:00,8.2,18.3,3.7,100,0.03,10,13.89189189,7.333333333,9,4,1,0,0,0
2023-01-13,10,5935,2023-01-13 10:00,8.4,,2.6,100,0.08,10,12,5.333333333,10,4,1,0,0,0
2023-01-13,11,6178,2023-01-13 11:00,8.7,,3.1,100,0.15,10,12.66666667,5.487179487,11,4,1,0,0,0
2023-01-13,12,6180,2023-01-13 12:00,9,0.5,1.3,99,0.13,10,13.05128205,5.41025641,12,4,1,0,0,0
2023-01-13,13,6102,2023-01-13 13:00,9.2,,2,98,0.13,10,16.33333333,7.447368421,13,4,1,0,0,0
2023-01-13,14,6038,2023-01-13 14:00,9.4,,1.5,100,0.18,10,19.08108108,9.473684211,14,4,1,0,0,0
2023-01-13,15,5940,2023-01-13 15:00,9.8,0.2,0.5,100,0.19,10,20.62857143,11.32352941,15,4,1,0,0,0
2023-01-13,16,5818,2023-01-13 16:00,10,,1,99,0.15,10,19.65714286,11.41666667,16,4,1,0,0,0
2023-01-13,17,5744,2023-01-13 17:00,10,,1.2,100,0.06,10,19.34210526,11.55263158,17,4,1,0,0,0
2023-01-13,18,5723,2023-01-13 18:00,9.9,0.7,1.1,98,0.01,10,19.68421053,12.15789474,18,4,1,0,0,0
2023-01-13,19,5497,2023-01-13 19:00,9.7,,1.3,99,,10,19.10526316,13.15384615,19,4,1,0,0,0
2023-01-13,20,5238,2023-01-13 20:00,9.4,,1.1,99,,10,20.51282051,13.89473684,20,4,1,0,0,0
2023-01-13,21,4955,2023-01-13 21:00,9.2,0.2,1.4,99,,10,22.28947368,16.15384615,21,4,1,0,0,0
2023-01-13,22,4637,2023-01-13 22:00,9.1,,1,99,,10,20.89473684,14.79487179,22,4,1,0,0,0
2023-01-13,23,4253,2023-01-13 23:00,8.9,,1.4,98,,10,21.52631579,14.94871795,23,4,1,0,0,0
2023-01-13,24,3956,2023-01-14 0:00,8.4,0.1,1.8,100,,10,18.94736842,12.86842105,0,5,1,1,0,1
2023-01-14,1,3620,2023-01-14 1:00,8.3,,1.3,99,,10,19.15789474,12.97297297,1,5,1,1,0,1
2023-01-14,2,3330,2023-01-14 2:00,8.1,,1,99,,10,17.82051282,12.07692308,2,5,1,1,0,1
2023-01-14,3,3166,2023-01-14 3:00,7.8,0.1,1.9,100,,10,19.43589744,12.87179487,3,5,1,1,0,1
2023-01-14,4,3063,2023-01-14 4:00,7.8,,0.5,100,,10,18.58974359,12.25641026,4,5,1,1,0,1
2023-01-14,5,3024,2023-01-14 5:00,7.8,,0.9,99,,10,20.48717949,13.61538462,5,5,1,1,0,1
2023-01-14,6,3240,2023-01-14 6:00,7.8,0,0.1,100,,10,19.02702703,12.28205128,6,5,1,1,0,1
2023-01-14,7,3488,2023-01-14 7:00,7.9,,1.3,99,,10,20.02564103,12.66666667,7,5,1,1,0,1
2023-01-14,8,3785,2023-01-14 8:00,7.6,,1,100,0,10,19.05128205,11.74358974,8,5,1,1,0,1
2023-01-14,9,4212,2023-01-14 9:00,7.7,0.1,1.3,100,0.04,10,19.41025641,12.17948718,9,5,1,1,0,1
2023-01-14,10,4676,2023-01-14 10:00,7.9,,2,100,0.09,10,19.30769231,12.43589744,10,5,1,1,0,1
2023-01-14,11,4986,2023-01-14 11:00,7.9,,2.2,98,0.1,10,19.20512821,12.48717949,11,5,1,1,0,1
2023-01-14,12,5062,2023-01-14 12:00,8,0.9,2.2,99,0.2,10,14.97435897,9,12,5,1,1,0,1
2023-01-14,13,5060,2023-01-14 13:00,8,,2.6,95,0.39,10,12.5,7.315789474,13,5,1,1,0,1
2023-01-14,14,4968,2023-01-14 14:00,7.6,,4.1,97,0.33,10,10.60526316,5.810810811,14,5,1,1,0,1
2023-01-14,15,4859,2023-01-14 15:00,7.3,0.5,4.3,91,0.47,9,8.974358974,4.473684211,15,5,1,1,0,1
2023-01-14,16,4829,2023-01-14 16:00,6.7,,4.1,87,0.13,9,6.794871795,2.868421053,16,5,1,1,0,1
2023-01-14,17,4804,2023-01-14 17:00,6.4,,4.2,85,0.08,9,6.384615385,3,17,5,1,1,0,1
2023-01-14,18,4906,2023-01-14 18:00,5.9,,3.6,84,0.01,9,5.615384615,2.605263158,18,5,1,1,0,1
2023-01-14,19,4923,2023-01-14 19:00,5.4,,3.7,84,,10,6.179487179,3.552631579,19,5,1,1,0,1
2023-01-14,20,4818,2023-01-14 20:00,5,,3.6,86,,9,6.282051282,3.263157895,20,5,1,1,0,1
2023-01-14,21,4647,2023-01-14 21:00,4.7,0,3.7,84,,10,6.128205128,3.162162162,21,5,1,1,0,1
2023-01-14,22,4426,2023-01-14 22:00,4.3,,3.3,87,,10,5.128205128,2.605263158,22,5,1,1,0,1
2023-01-14,23,4140,2023-01-14 23:00,4,,4.8,87,,10,4.815789474,2.447368421,23,5,1,1,0,1
2023-01-14,24,3883,2023-01-15 0:00,3.8,0,3.6,85,,10,4.076923077,2.026315789,0,6,1,1,0,1
2023-01-15,1,3559,2023-01-15 1:00,3.7,,3.7,89,,10,4.461538462,2.184210526,1,6,1,1,0,1
2023-01-15,2,3318,2023-01-15 2:00,3.2,,2.9,97,,10,4.105263158,1.921052632,2,6,1,1,0,1
2023-01-15,3,3169,2023-01-15 3:00,3,0.7,3,97,,10,4.41025641,2.131578947,3,6,1,1,0,1
2023-01-15,4,3094,2023-01-15 4:00,2.9,,1.9,98,,10,4.128205128,1.868421053,4,6,1,1,0,1
2023-01-15,5,3098,2023-01-15 5:00,2.8,,2.5,97,,10,4,2.026315789,5,6,1,1,0,1
2023-01-15,6,3226,2023-01-15 6:00,2.6,1.1,2.1,98,,10,4,1.894736842,6,6,1,1,0,1
2023-01-15,7,3434,2023-01-15 7:00,2.2,,2.5,98,,10,4.128205128,2.236842105,7,6,1,1,0,1
2023-01-15,8,3680,2023-01-15 8:00,1.4,,2.7,97,0,10,4,1.947368421,8,6,1,1,0,1
2023-01-15,9,4042,2023-01-15 9:00,0.8,0.9,3,98,0.03,10,4.974358974,2.447368421,9,6,1,1,0,1
2023-01-15,10,4450,2023-01-15 10:00,0.3,,2.8,99,0.08,10,6.948717949,3.657894737,10,6,1,1,0,1
2023-01-15,11,4787,2023-01-15 11:00,0.1,,3.4,97,0.25,10,10.8974359,6.567567568,11,6,1,1,0,1
2023-01-15,12,4891,2023-01-15 12:00,0.1,0.5,2.4,96,0.34,10,13.5,9.263157895,12,6,1,1,0,1
2023-01-15,13,4955,2023-01-15 13:00,-0.3,,2.9,97,0.14,10,20.22222222,15.67567568,13,6,1,1,0,1
2023-01-15,14,4991,2023-01-15 14:00,-0.6,,3,93,0.18,10,20.78947368,16.26315789,14,6,1,1,0,1
2023-01-15,15,4977,2023-01-15 15:00,-0.8,0,2.3,92,0.14,10,22.73684211,18.18918919,15,6,1,1,0,1
2023-01-15,16,4966,2023-01-15 16:00,-1.1,,3.1,92,0.08,10,23.42105263,18.31578947,16,6,1,1,0,1
2023-01-15,17,5000,2023-01-15 17:00,-1.3,,3.2,92,0.07,10,25.61538462,20.10526316,17,6,1,1,0,1
2023-01-15,18,5128,2023-01-15 18:00,-1.5,0,3.2,93,0.01,10,26.56410256,19.65789474,18,6,1,1,0,1
2023-01-15,19,5201,2023-01-15 19:00,-1.9,,3.3,89,,10,27.26315789,20.65789474,19,6,1,1,0,1
2023-01-15,20,5112,2023-01-15 20:00,-2,,2.5,87,,10,24.39473684,18.02631579,20,6,1,1,0,1
2023-01-15,21,4947,2023-01-15 21:00,-2.4,0,3.4,86,,10,24.28205128,18.55263158,21,6,1,1,0,1
2023-01-15,22,4687,2023-01-15 22:00,-2.9,,3.9,85,,10,22.15789474,16.52631579,22,6,1,1,0,1
2023-01-15,23,4383,2023-01-15 23:00,-3.3,,2.5,88,,9,22.1025641,16.23684211,23,6,1,1,0,1
2023-01-15,24,4084,2023-01-16 0:00,-3.5,0,2.7,91,,10,23.07894737,15.71052632,0,0,1,0,0,0
2023-01-16,1,3729,2023-01-16 1:00,-3.6,,2.8,90,,10,24.20512821,16.92105263,1,0,1,0,0,0
2023-01-16,2,3495,2023-01-16 2:00,-3.8,,2.7,87,,10,23.48717949,15.94736842,2,0,1,0,0,0
2023-01-16,3,3371,2023-01-16 3:00,-4.1,0,2.8,85,,10,23.58974359,16.10526316,3,0,1,0,0,0
2023-01-16,4,3328,2023-01-16 4:00,-4.3,,2.4,85,,8,21.38461538,13.81578947,4,0,1,0,0,0
2023-01-16,5,3402,2023-01-16 5:00,-4.7,,2.8,84,,10,20.76315789,13.71052632,5,0,1,0,0,0
2023-01-16,6,3702,2023-01-16 6:00,-5,0,2.7,83,,10,19.58974359,12.31578947,6,0,1,0,0,0
2023-01-16,7,4312,2023-01-16 7:00,-5.4,,4.2,78,,10,20.69230769,13,7,0,1,0,0,0
2023-01-16,8,5136,2023-01-16 8:00,-6.2,,3.5,71,0.01,8,21.43589744,12.65789474,8,0,1,0,0,0
2023-01-16,9,6119,2023-01-16 9:00,-6.7,0,3.3,64,0.32,0,23.74358974,13.73684211,9,0,1,0,0,0
2023-01-16,10,6884,2023-01-16 10:00,-6,,3.5,60,0.99,0,24.28205128,11.15789474,10,0,1,0,0,0
2023-01-16,11,7152,2023-01-16 11:00,-4.9,,3.1,57,1.59,0,26.71794872,12.19444444,11,0,1,0,0,0
2023-01-16,12,7080,2023-01-16 12:00,-4,,3.2,53,2,0,25.67567568,13.32432432,12,0,1,0,0,0
2023-01-16,13,6905,2023-01-16 13:00,-2.5,,2.8,53,2.16,0,25.5,12.86111111,13,0,1,0,0,0
2023-01-16,14,6819,2023-01-16 14:00,-1.6,,2.1,49,2.1,0,24.24324324,12.16216216,14,0,1,0,0,0
2023-01-16,15,6709,2023-01-16 15:00,-1.7,,3.1,48,1.79,0,24.45714286,12.69444444,15,0,1,0,0,0
2023-01-16,16,6608,2023-01-16 16:00,-1.8,,3,46,1.31,0,23.19444444,11.41666667,16,0,1,0,0,0
2023-01-16,17,6572,2023-01-16 17:00,-2.4,,2.9,45,0.61,0,24.22857143,12.08333333,17,0,1,0,0,0
2023-01-16,18,6628,2023-01-16 18:00,-3.8,,2.5,52,0.07,0,22.71052632,11.94736842,18,0,1,0,0,0
2023-01-16,19,6397,2023-01-16 19:00,-4.4,,1.9,55,,0,22.55263158,12.02631579,19,0,1,0,0,0
2023-01-16,20,6064,2023-01-16 20:00,-4.9,,1.8,57,,0,21.34210526,11.15789474,20,0,1,0,0,0
2023-01-16,21,5710,2023-01-16 21:00,-5.4,,1.5,60,,0,20.97368421,11.44736842,21,0,1,0,0,0
2023-01-16,22,5304,2023-01-16 22:00,-5.6,,2.4,60,,0,19.76315789,11.05263158,22,0,1,0,0,0
2023-01-16,23,4822,2023-01-16 23:00,-5.4,,2.5,54,,0,21.44736842,12.47368421,23,0,1,0,0,0
2023-01-16,24,4421,2023-01-17 0:00,-5.9,,1.5,60,,2,20.05405405,12.13157895,0,1,1,0,0,0
2023-01-17,1,4036,2023-01-17 1:00,-6.4,,1.6,66,,4,21.05263158,12.89473684,1,1,1,0,0,0
2023-01-17,2,3720,2023-01-17 2:00,-6.5,,1.7,67,,7,21.23684211,12.89473684,2,1,1,0,0,0
2023-01-17,3,3578,2023-01-17 3:00,-6.8,,1.2,68,,7,21.94736842,13.97368421,3,1,1,0,0,0
2023-01-17,4,3515,2023-01-17 4:00,-6.6,,2.4,64,,10,20.34210526,13.10526316,4,1,1,0,0,0
2023-01-17,5,3568,2023-01-17 5:00,-6.6,,1.9,63,,10,21.92105263,13.52631579,5,1,1,0,0,0
2023-01-17,6,3859,2023-01-17 6:00,-6.7,,1.5,58,,10,21.02631579,12.5,6,1,1,0,0,0
2023-01-17,7,4432,2023-01-17 7:00,-6.8,,2.1,64,,10,24.05263158,14,7,1,1,0,0,0
2023-01-17,8,5221,2023-01-17 8:00,-6.8,,3,71,0,9,25.31578947,14.71052632,8,1,1,0,0,0
2023-01-17,9,6171,2023-01-17 9:00,-6.4,,2.5,71,0.12,9,26.31578947,15.57894737,9,1,1,0,0,0
2023-01-17,10,6942,2023-01-17 10:00,-5,,2.8,59,0.4,10,29.13157895,15.7027027,10,1,1,0,0,0
2023-01-17,11,7221,2023-01-17 11:00,-3.8,,2.1,52,0.56,10,30.94594595,15.97297297,11,1,1,0,0,0
2023-01-17,12,7203,2023-01-17 12:00,-3.1,,1.8,49,0.69,10,33.86486486,16.40540541,12,1,1,0,0,0
2023-01-17,13,7051,2023-01-17 13:00,-1.7,,1.1,48,1.03,10,38.80555556,18.36111111,13,1,1,0,0,0
2023-01-17,14,6929,2023-01-17 14:00,-0.5,,1.8,48,1.26,10,43.25,19.44444444,14,1,1,0,0,0
2023-01-17,15,6854,2023-01-17 15:00,-1.1,0,2.8,57,0.59,9,46.57142857,22.57142857,15,1,1,0,0,0
2023-01-17,16,6763,2023-01-17 16:00,-1.2,,1.5,59,0.31,9,46.08333333,21.02777778,16,1,1,0,0,0
2023-01-17,17,6673,2023-01-17 17:00,-1.1,,0.7,59,0.28,9,45.05405405,21.2972973,17,1,1,0,0,0
2023-01-17,18,6660,2023-01-17 18:00,-1.3,0,1.5,62,0.03,9,43.21621622,21.05405405,18,1,1,0,0,0
2023-01-17,19,6348,2023-01-17 19:00,-1.3,,0.5,63,,10,41,21.20512821,19,1,1,0,0,0
2023-01-17,20,6009,2023-01-17 20:00,-1.3,,2.2,70,,8,39.43589744,20.43589744,20,1,1,0,0,0
2023-01-17,21,5638,2023-01-17 21:00,-1.5,0,2,75,,8,40.07692308,21.43589744,21,1,1,0,0,0
2023-01-17,22,5243,2023-01-17 22:00,-2.1,,1.9,78,,7,39.17948718,21.56410256,22,1,1,0,0,0
2023-01-17,23,4756,2023-01-17 23:00,-2.4,,1.1,78,,7,41.07692308,23.46153846,23,1,1,0,0,0
2023-01-17,24,4375,2023-01-18 0:00,-2.5,0,2,81,,8,40.25641026,23.1025641,0,2,1,0,0,0
2023-01-18,1,3991,2023-01-18 1:00,-2.7,,0.3,81,,8,41.92307692,25.58974359,1,2,1,0,0,0
2023-01-18,2,3670,2023-01-18 2:00,-2.7,,1.1,84,,8,42.02564103,25.82051282,2,2,1,0,0,0
2023-01-18,3,3505,2023-01-18 3:00,-2.4,0,1.5,81,,6,43.8974359,27.15384615,3,2,1,0,0,0
2023-01-18,4,3445,2023-01-18 4:00,-2.9,,0.7,85,,7,43.30769231,27.43589744,4,2,1,0,0,0
2023-01-18,5,3505,2023-01-18 5:00,-3.6,,1.2,87,,3,45.12820513,29,5,2,1,0,0,0
2023-01-18,6,3796,2023-01-18 6:00,-3.9,,1.2,88,,3,44.28205128,28.17948718,6,2,1,0,0,0
2023-01-18,7,4364,2023-01-18 7:00,-4,,1.1,89,,1,46.71794872,31.30769231,7,2,1,0,0,0
2023-01-18,8,5136,2023-01-18 8:00,-4.5,,2,90,0,0,49.05128205,31.02564103,8,2,1,0,0,0
2023-01-18,9,6035,2023-01-18 9:00,-4.3,,1.1,89,0.33,0,52.46153846,33.12820513,9,2,1,0,0,0
2023-01-18,10,6719,2023-01-18 10:00,-2.6,,2.5,73,0.96,0,56.35897436,32.17948718,10,2,1,0,0,0
2023-01-18,11,6954,2023-01-18 11:00,-0.8,,2.8,54,1.54,0,68.82051282,31.07692308,11,2,1,0,0,0
2023-01-18,12,6873,2023-01-18 12:00,0.1,,2.8,48,1.96,0,86,28.15789474,12,2,1,0,0,0
2023-01-18,13,6697,2023-01-18 13:00,0.5,,3.4,44,2.12,0,91.27027027,28.05405405,13,2,1,0,0,0
2023-01-18,14,6602,2023-01-18 14:00,0.9,,3.9,35,2.06,0,79.24324324,23.81081081,14,2,1,0,0,0
2023-01-18,15,6506,2023-01-18 15:00,2.2,,3.3,36,1.76,0,62.32432432,19.24324324,15,2,1,0,0,0
2023-01-18,16,6398,2023-01-18 16:00,1.5,,4,33,1.3,0,54.32432432,17.61111111,16,2,1,0,0,0
2023-01-18,17,6377,2023-01-18 17:00,0.9,,2.9,29,0.59,0,55,16.48648649,17,2,1,0,0,0
2023-01-18,18,6443,2023-01-18 18:00,-0.5,,2.3,29,0.09,0,46.23684211,13.57894737,18,2,1,0,0,0
2023-01-18,19,6245,2023-01-18 19:00,-1.3,,2.2,42,,0,38.92307692,12.43589744,19,2,1,0,0,0
2023-01-18,20,5953,2023-01-18 20:00,-1.6,,2.8,48,,0,45.84615385,16.69230769,20,2,1,0,0,0
2023-01-18,21,5606,2023-01-18 21:00,-2.3,,1.4,54,,0,53.64102564,21.28205128,21,2,1,0,0,0
2023-01-18,22,5221,2023-01-18 22:00,-3.2,,1.6,58,,0,54.1025641,22.12820513,22,2,1,0,0,0
2023-01-18,23,4755,2023-01-18 23:00,-3.6,,1.4,56,,0,53.58974359,23.07692308,23,2,1,0,0,0
2023-01-18,24,4369,2023-01-19 0:00,-3.9,,0.5,59,,0,52.69230769,21.35897436,0,3,1,0,0,0
2023-01-19,1,3994,2023-01-19 1:00,-4.3,,0.7,64,,0,54.35897436,22.38461538,1,3,1,0,0,0
2023-01-19,2,3673,2023-01-19 2:00,-4.5,,1.1,62,,0,52.38461538,22.61538462,2,3,1,0,0,0
2023-01-19,3,3521,2023-01-19 3:00,-5.1,,1.1,63,,2,52.15384615,23.61538462,3,3,1,0,0,0
2023-01-19,4,3457,2023-01-19 4:00,-5.3,,2.6,66,,0,49.94871795,22.92307692,4,3,1,0,0,0
2023-01-19,5,3515,2023-01-19 5:00,-5.7,,2.1,71,,0,50.46153846,23.30769231,5,3,1,0,0,0
2023-01-19,6,3808,2023-01-19 6:00,-5.9,,2.4,74,,0,48.69230769,22.61538462,6,3,1,0,0,0
2023-01-19,7,4375,2023-01-19 7:00,-5.7,,2.4,75,,1,49.76923077,23.51282051,7,3,1,0,0,0
2023-01-19,8,5131,2023-01-19 8:00,-5.3,,2.8,76,0,7,48.53846154,22.71794872,8,3,1,0,0,0
2023-01-19,9,6017,2023-01-19 9:00,-3.8,,2.8,73,0.36,9,52.10526316,24.61538462,9,3,1,0,0,0
2023-01-19,10,6703,2023-01-19 10:00,-2.4,,2.6,66,0.56,9,55.15384615,25.17948718,10,3,1,0,0,0
2023-01-19,11,6994,2023-01-19 11:00,-1.3,,2.6,62,0.61,9,61.92307692,29.07692308,11,3,1,0,0,0
2023-01-19,12,6924,2023-01-19 12:00,0.2,,2.3,56,1.1,9,64.79487179,28.8974359,12,3,1,0,0,0
2023-01-19,13,6692,2023-01-19 13:00,2.3,,0.9,53,1.49,8,66.72972973,29.43243243,13,3,1,0,0,0
2023-01-19,14,6558,2023-01-19 14:00,3.9,,3.4,54,1.64,8,64.94594595,26.64864865,14,3,1,0,0,0
2023-01-19,15,6452,2023-01-19 15:00,4,,1.7,54,1.02,8,66.69444444,24.97222222,15,3,1,0,0,0
2023-01-19,16,6361,2023-01-19 16:00,4.2,,2.7,53,0.57,7,73,26.40540541,16,3,1,0,0,0
2023-01-19,17,6309,2023-01-19 17:00,3.8,,2.8,49,0.26,8,82.32432432,29.27027027,17,3,1,0,0,0
2023-01-19,18,6311,2023-01-19 18:00,3.6,,3,59,0.02,6,79.92307692,29.1025641,18,3,1,0,0,0
2023-01-19,19,6045,2023-01-19 19:00,3.4,,2.8,65,,9,75.23076923,27.60526316,19,3,1,0,0,0
2023-01-19,20,5752,2023-01-19 20:00,2.9,,3.1,73,,4,76.23076923,25.69230769,20,3,1,0,0,0
